Character;EXT;NEU;AGR;CON;OPN;Sentence
lupin;1;0;1;0;1; would anyone like to venture a guess as to what is inside? 
lupin;1;1;0;0;1; very good, mr. thomas. 
lupin;1;0;0;0;1; now, can anybody tell me what a boggart looks like? 
lupin;1;1;0;0;1; so terrifying, yes, yes, yes... 
lupin;1;1;1;1;1; luckily, a very simple charm exists to repel a boggart. 
lupin;1;1;0;0;1; let's practice it now. 
lupin;1;1;1;0;1; without wands, please. 
lupin;1;1;0;0;1; after me. riddikulus! 
lupin;1;1;1;0;1; very good. 
lupin;1;1;0;0;1; a little louder and very clear. 
lupin;1;1;0;0;1; listen: riddikulus! 
lupin;1;1;1;0;1; very good. 
lupin;1;1;1;0;1; so much for the easy part.  
lupin;0;1;0;0;1; you see, the incantation alone is not enough. 
lupin;1;1;0;0;1; what really finishes a boggart is laughter. 
lupin;0;1;1;0;1; you need to force it to assume a shape you find truly amusing.  
lupin;1;1;0;0;1; let me explain. neville, would you join me, please? 
lupin;1;1;1;0;1; come on, don't be shy. come on. 
lupin;1;1;1;0;1; come on. 
lupin;1;1;0;1;1; hello. neville, what frightens you most of all? 
lupin;1;1;1;0;1; sorry? 
lupin;1;1;0;1;1; professor snape. yes, frightens all. 
lupin;1;1;0;0;1; you live with your grandmother. 
lupin;1;1;0;0;1; no it won't. i want you to picture her clothes. 
lupin;1;1;0;1;1; only her clothes, very clearly, in your mind. 
lupin;1;1;0;0;1; we don't need to hear. 
lupin;1;0;0;0;1; as long as you see it, we'll see it. 
lupin;1;1;0;1;1; now, when i open that wardrobe here's what i want you to do. excuse me. 
lupin;1;1;0;0;1; imagine professor snape in your grandmother's clothes. 
lupin;1;1;1;0;1; can you do that? 
lupin;1;1;0;0;1; yes. wand at the ready. 
lupin;0;1;1;0;1; one, two, three. 
lupin;1;1;1;0;1; think, neville, think. 
lupin;1;1;1;0;1; wonderful, neville, wonderful! 
lupin;1;1;1;0;1; incredible! okay to the back, neville. 
lupin;1;1;1;0;1; everyone, form a line... 
lupin;0;1;0;0;1; form a line! 
lupin;1;0;1;0;1; i want everyone to picture the thing they fear the very most and turn it into something funny. 
lupin;1;1;0;0;1; next! ron! 
lupin;1;1;1;0;1; concentrate. face your fear. 
lupin;1;1;1;0;1; be brave! 
lupin;1;1;0;0;1; wand at the ready, ron. 
lupin;1;1;0;0;1; yes! 
lupin;1;0;1;0;1; you see? very good, very good! 
lupin;1;1;0;1;1; marvelous! absolutely, very, very enjoyable! parvati! next! 
lupin;1;1;1;0;1; show us what you see. 
lupin;1;1;0;0;1; keep your nerve. steady. 
lupin;0;0;0;0;1; and next! step up, step up! 
lupin;1;1;1;0;1; wonderful, wonderful! here! 
lupin;1;1;0;0;1; riddikulus! 
lupin;1;1;1;0;1; right. sorry about that. 
lupin;1;1;0;0;1; that's enough for today. 
lupin;1;1;1;0;1; collect your books from the back. 
lupin;0;1;0;1;1; that's the end of the lesson. 
lupin;1;1;1;0;1; thank you! sorry! 
lupin;1;1;1;0;1; sorry, you can have too much of a good thing. 
lupin;1;1;0;0;1; you want to know why i stopped you facing that boggart, yes? 
lupin;1;1;0;0;1; i thought it'd be obvious. 
lupin;0;1;1;0;1; i assumed it would take the shape of lord voldemort. 
lupin;1;1;0;0;1; i'm very impressed. 
lupin;1;1;1;0;1; that suggests what you fear the most is fear itself. 
lupin;1;1;0;0;1; this is very wise. 
lupin;1;1;1;0;1; dementors force us to relive our very worst memories. 
lupin;1;1;0;0;1; our pain becomes their power. 
lupin;0;1;1;1;1; the very first time i saw you, harry, i recognized you immediately. 
lupin;0;1;1;1;1; not by your scar, by your eyes. 
lupin;1;1;0;0;1; they're your mother, lily's. 
lupin;0;1;0;1;1; yes. oh, yes. i knew her. 
lupin;0;1;0;1;1; your mother was there for me at a time when no one else was. 
lupin;1;1;0;0;1; not only was she a singularly gifted witch she was also an uncommonly kind woman. 
lupin;0;1;0;1;1; she had a way of seeing the beauty in others even, and most especially, when that person could not see it in themselves. 
lupin;1;1;0;0;1; and your father, james, on the other hand he... 
lupin;1;0;0;0;1; he had a certain, shall we say, talent for trouble. 
lupin;1;1;0;0;1; a talent, rumor has it, he passed on to you. 
lupin;1;1;1;0;1; you're more like them than you know, harry. 
lupin;1;0;0;0;1; in time, you'll come to see just how much. 
lupin;1;1;1;0;1; i'm sorry to hear about your broomstick. 
lupin;0;1;0;0;1; is there no chance of fixing it? 
lupin;1;1;0;0;1; listen. 
lupin;1;1;0;0;1; dementors are the foulest creatures to walk this earth. 
lupin;0;1;1;0;0; they feed on every good feeling, every happy memory until a person is left with absolutely nothing but his worst experiences. 
lupin;0;1;0;0;1; you are not weak, harry. 
lupin;1;1;1;1;1; dementors affect you most because there are true horrors in your past. 
lupin;1;1;0;1;1; horrors your classmates can scarcely imagine. 
lupin;1;1;1;0;1; you have nothing to be ashamed of. 
lupin;0;1;0;0;1; well, i'd consider you a fool if you weren't. 
lupin;1;1;1;0;1; there was only one that night. 
lupin;1;1;0;0;1; i don't pretend to be an expert, harry. 
lupin;0;1;0;0;1; but as the dementors seem to have developed an interest in you perhaps i should teach you. 
lupin;1;1;0;0;1; but after the holidays. 
lupin;0;0;0;0;1; for now, i need to rest. 
lupin;1;1;1;1;1; harry. there you are. you came. 
lupin;1;1;0;0;1; are you sure about this, harry? 
lupin;0;1;0;1;1; this is very advanced magic well beyond the ordinary wizarding level. 
lupin;1;1;1;0;1; well, everything's prepared. 
lupin;1;1;1;0;1; the spell i'm going to try yo teach you is called the patronus charm. 
lupin;0;1;1;0;1; did you ever hear of it? 
lupin;1;1;1;0;1; no? well...a patronus is a positive force. 
lupin;1;0;0;0;1; for the wizard who conjures one it works like a shield, with the dementor feeding on it rather than him. 
lupin;1;1;1;0;1; but in order for it to work, you need to think of a memory. 
lupin;0;1;1;1;1; not just any memory, a very happy memory, a very powerful memory. 
lupin;1;1;1;0;1; can you do this? 
lupin;1;1;1;1;1; very well. close your eyes. 
lupin;1;1;0;0;1; concentrate. 
lupin;1;1;0;0;1; explore your past. 
lupin;1;1;1;1;1; do you have a memory? 
lupin;1;1;0;0;1; allow it to fill you up. 
lupin;1;0;1;0;1; lose yourself within it. 
lupin;1;1;1;0;1; then speak the incantation, expecto patronum. 
lupin;1;1;1;0;1; very good. 
lupin;1;1;1;0;1; here we go. come on. 
lupin;1;1;1;0;1; sit up. deep breaths. 
lupin;1;1;0;1;1; it's all right. i didn't expect you to do it the first time. 
lupin;1;1;0;0;1; that would have been remarkable. 
lupin;1;1;0;0;1; here, eat this. you'll feel better. 
lupin;1;1;0;1;1; oh, no, no, no. 
lupin;1;1;1;0;1; that was a boggart, harry. a boggart. 
lupin;0;1;0;0;1; the real thing would be worse. 
lupin;1;1;0;0;1; much, much worse. 
lupin;1;1;0;0;1; as a matter of interest, what were you thinking? 
lupin;0;1;0;0;1; which memory did you choose? 
lupin;1;1;0;0;1; that's not good enough. 
lupin;1;1;0;0;1; not nearly good enough. 
lupin;1;1;0;0;1; is it strong? 
lupin;0;1;0;0;1; then let's give it a try. you feel ready? 
lupin;1;1;0;1;1; yes! well done, harry. well done! 
lupin;1;1;0;0;1; yes. sit down. here. 
lupin;1;1;1;1;1; eat this, it helps. it really helps. 
lupin;0;1;1;0;1; and just so you know, harry i think you'd have given your father a run for his money. 
lupin;1;1;0;0;1; and that is saying something. 
lupin;1;1;1;1;1; professor! 
lupin;1;1;1;0;1; harry, are you all right? 
lupin;1;1;0;0;1; i seriously doubt it, severus. 
lupin;1;0;1;1;1; it looks as though it's a parchment designed to insult anyone who tries to read it. 
lupin;1;1;0;0;1; i suspect it's a zonko product. 
lupin;1;1;0;1;1; nevertheless, i shall investigate any hidden qualities it may possess. 
lupin;1;1;0;0;1; it is, after all, as you say, my area of expertise. 
lupin;1;1;1;1;1; harry, would you come with me, please? professor, good night. 
lupin;1;1;0;0;1; come in. 
lupin;1;1;0;0;1; i haven't the faintest idea how this map came to be in your possession but quite frankly, i am astounded that you didn't hand it in. 
lupin;1;1;0;0;1; did it never occur to you that this, in the hands of sirius black is a map to you? 
lupin;1;1;0;0;1; no. 
lupin;1;1;0;1;1; your father never set much store by the rules either. 
lupin;0;1;1;1;1; but he and your mother gave their lives to save yours. 
lupin;0;1;1;0;1; gambling their sacrifice by wandering the castle unprotected with a killer on the loose seems to me a poor way to repay them! 
lupin;1;0;1;0;1; now, i will not cover up for you again. 
lupin;1;1;1;0;1; do you hear me? 
lupin;1;1;0;0;1; i want you to return to your dormitory and stay there. 
lupin;1;1;0;0;1; and don't take any detours. 
lupin;1;1;1;0;1; if you do, i shall know. 
lupin;1;1;0;0;1; oh, really? and who might that be? 
lupin;1;1;0;0;1; that's not possible. 
lupin;1;1;0;0;1; expelliarmus! 
lupin;1;1;1;0;1; well, well, sirius. 
lupin;1;1;1;0;1; looking rather ragged, aren't we? 
lupin;1;0;1;1;1; finally, the flesh reflects the madness within. 
lupin;1;1;0;0;1; i know. 
lupin;1;1;0;0;1; i understand. 
lupin;1;1;1;0;1; how long have you known? 
lupin;1;1;1;0;1; well, hermione. 
lupin;0;1;1;0;1; you are the brightest witch of your age i've ever met. 
lupin;1;1;0;0;1; wait! 
lupin;1;1;0;0;1; very well. kill him. 
lupin;1;0;1;0;1; but wait one more minute. 
lupin;1;1;0;1;1; harry has the right to know why. 
lupin;1;1;0;1;1; no, it wasn't him. 
lupin;1;1;0;0;1; somebody did betray your parents somebody who, until quite recently, i believed to be dead! 
lupin;1;1;0;0;1; severus... 
lupin;1;1;0;0;1; severus don't be a fool. 
lupin;0;1;1;0;1; sirius be quiet. 
lupin;1;1;0;0;1; severus, please. 
lupin;1;1;1;0;1; he was at school with us. 
lupin;1;1;0;0;1; we thought he was our friend! 
lupin;1;1;0;0;1; no, he didn't. 
lupin;0;1;1;0;1; i thought so too, until you mentioned pettigrew on the map! 
lupin;1;1;0;0;1; you sold james and lily to voldemort! 
lupin;1;1;0;0;1; harry, this man... 
lupin;1;1;0;0;1; get away from her! 
lupin;1;1;0;0;1; immobulus! 
lupin;1;1;1;1;1; hello, harry. 
lupin;1;1;1;0;1; i saw you coming. 
lupin;1;1;0;0;1; i've looked worse, believe me. 
lupin;1;1;0;0;1; no. no. i resigned, actually. 
lupin;1;1;0;0;1; well, it seems that somebody let slip the nature of my condition. 
lupin;1;1;1;0;1; this time tomorrow, the owls will start arriving and parents will not want well, someone like me teaching their children. 
lupin;1;1;1;0;1; dumbledore has already risked enough on my behalf. 
lupin;1;1;0;1;1; besides, people like me are... 
lupin;1;1;1;1;1; well, let's just say that i'm used to it by now. 
lupin;1;1;0;1;1; why do you look so miserable, harry? 
lupin;1;1;0;0;1; didn't make any difference? 
lupin;0;1;1;0;1; harry, it made all the difference in the world. 
lupin;1;1;0;0;1; you uncovered the truth. 
lupin;0;1;1;0;1; you saved an innocent man from a terrible fate. 
lupin;1;1;1;0;1; it made a great deal of difference. 
lupin;1;1;0;1;1; if i am proud of anything it is of how much you have learned this year. 
lupin;0;0;0;0;1; now, since i am no longer your teacher i feel no guilt whatsoever about giving this back to you. 
lupin;1;1;0;1;1; so now i'll say goodbye, harry. 
lupin;1;1;1;0;1; i feel sure we'll meet again sometime. 
lupin;0;1;0;0;1; until then mischief managed.
trelawney;1;1;1;0;1;welcome, my children. 
trelawney;1;1;0;0;1; in this room, you shall explore the noble art of divination. 
trelawney;0;1;1;0;1; in this room, you shall discover if you possess the sight. 
trelawney;1;1;1;1;1; hello. i am professor trelawney. 
trelawney;1;1;1;0;1; together we shall cast ourselves into the future. 
trelawney;1;1;1;0;1; this term, we'll focus on tasseomancy, the art of reading tea leaves. 
trelawney;1;1;0;1;1; so please, take the cup of the person sitting opposite you. 
trelawney;1;0;0;0;1; what do you see? 
trelawney;1;1;1;0;1; the truth lies buried like a sentence deep within a book, waiting to be read. 
trelawney;1;1;0;0;1; but first, you must broaden your minds. 
trelawney;1;1;0;1;1; first, you must look beyond. 
trelawney;1;1;0;0;1; you, boy... 
trelawney;1;1;0;1;1; is your grandmother quite well? 
trelawney;1;1;0;0;1; i wouldn't be so sure of that. 
trelawney;1;1;1;0;1; give me the cup. 
trelawney;1;1;0;0;1; pity. 
trelawney;1;1;0;0;1; broaden your minds. 
trelawney;0;1;1;0;1; your aura is pulsing, dear. 
trelawney;1;1;0;0;1; are you in the beyond? 
trelawney;1;1;0;0;1; i think you are. 
trelawney;1;1;1;0;1; look at the cup. 
trelawney;1;0;1;0;1; tell me what you see. 
trelawney;1;1;1;0;1; give me the cup. 
trelawney;1;1;1;0;1; oh, my dear boy. 
trelawney;1;1;1;1;1; my dear you have the grim. 
trelawney;1;1;0;0;1; broaden your minds. 
trelawney;1;1;0;1;1; you must look beyond. 
trelawney;0;1;1;0;1; the art of crystal gazing is in the clearing of the inner eye. 
trelawney;0;0;0;0;1; only then can you see. try again. 
trelawney;1;1;0;1;1; now, what do we have here? 
trelawney;1;0;1;0;1; my dear, from the first moment you stepped foot in my class i sensed that you did not possess the proper spirit for the noble art of divination. 
trelawney;1;0;0;0;1; no, you see, there. 
trelawney;0;1;0;0;1; you may be young in years, but your heart is as shriveled as an old maid's, your soul as dry as the pages of the books to which you so desperately cleave. 
trelawney;1;1;0;0;1; have i said something? 
trelawney;1;1;1;1;1; he will return tonight. 
trelawney;1;0;1;1;1; tonight, he who betrayed his friends, whose heart rots with murder shall break free. 
trelawney;1;1;1;0;1; innocent blood shall be spilt and servant and master shall be reunited once more. 
trelawney;1;1;1;0;1; i'm so sorry, dear boy. 
trelawney;1;1;0;0;1; did you say something?
bem;1;1;0;1;1;not the grin, you idiot. the grim. 
bem;0;1;1;0;1; taking form of a giant spectral dog. 
bem;0;1;1;0;1; it's among the darkest omens in our world. 
bem;1;1;0;0;1;" it's an omen of death."" "
bem;1;1;0;0;1; does he get to fly? 
bem;1;1;1;0;1; that's right. black could be anywhere. 
bem;0;1;1;1;1; it's like trying to catch smoke. 
bem;0;1;0;1;1; like trying to catch smoke with your bare hands.
pansy parkinson;1;1;0;0;1;does it hurt terribly, draco?
parvati;1;1;0;0;1;riddikulus!
teacher;0;1;0;0;1;the third floor's clear too, sir.
fred & george;1;1;0;0;1;we know. 
fred & george;0;1;0;0;1; mischief managed. 
fred & george;1;1;0;0;1; otherwise, anyone can read it. 
fred & george;1;1;1;0;1; did not.
madam rosmerta;1;1;0;0;1;it'd be a lot better if the ministry wasn't sending dementors into my pub every other night! 
madam rosmerta;1;1;0;0;1; sirius black in hogsmeade! 
madam rosmerta;1;1;0;0;1; and what would bring him here? 
madam rosmerta;1;1;1;1;1; harry potter? 
madam rosmerta;0;1;0;1;1; nobody will come to a pub where they'll get scared out of their wits. 
madam rosmerta;1;1;0;0;1; tell me what this is all about. 
madam rosmerta;0;1;0;0;1; peter pettigrew? 
madam rosmerta;1;1;0;0;1; i remember. 
madam rosmerta;1;1;0;0;1; never let james and sirius out of his sight. 
madam rosmerta;1;1;1;0;1; what happened? 
madam rosmerta;1;1;1;0;1; i don't believe it. 
madam rosmerta;1;1;0;0;1; what could be worse? 
madam rosmerta;0;1;0;0;1; peter pettigrew?
shrunken head 1;1;1;1;0;1;no underage wizards allowed in today! 
shrunken head 1;1;1;0;0;1; thick heads?! 
shrunken head 1;1;1;0;0;1; young whippersnappers!
shrunken head 2;1;1;0;0;1;shut the damn door! 
shrunken head 2;1;1;0;1;1; how dare they! 
shrunken head 2;1;1;0;0;1; who are they calling thick heads?
goyle;1;1;1;0;1;look who's here. 
goyle;1;1;1;0;1; malfoy, are you okay? 
goyle;1;1;0;0;1; let's go. quick. 
goyle;1;1;0;0;1; run.
sirius;1;0;1;1;1;no. only one will die tonight. 
sirius;1;1;0;0;1; are you going to kill me, harry? 
sirius;1;1;1;0;1; well, you'd know all about the madness within, wouldn't you remus? 
sirius;1;1;1;0;1; i found him. 
sirius;1;1;0;0;1; it's him. 
sirius;1;1;0;0;1; let's kill him! 
sirius;1;1;0;0;1; enough talk, remus! 
sirius;1;1;0;0;1; come on, let's kill him! 
sirius;1;1;1;0;1; i did my waiting! 
sirius;1;1;0;0;1; twelve years of it! in azkaban! 
sirius;0;1;0;0;1; peter pettigrew! 
sirius;1;0;0;0;1; and he's in this room! right now! 
sirius;0;0;1;0;1; come out, come out, peter! 
sirius;1;0;1;0;1; come out, come out and play! 
sirius;1;1;1;0;1; brilliant, snape. 
sirius;1;1;0;0;1; once again you've put your keen mind to the task and come to the wrong conclusion. 
sirius;1;1;0;1;1; if you'll excuse us, remus and i have business to attend to. 
sirius;1;0;1;0;1; he can't help it. it's habit. 
sirius;0;1;1;0;1; be quiet yourself! 
sirius;1;0;0;0;1; why don't you run along and play with your chemistry set! 
sirius;1;1;0;0;1; the map never lies! 
sirius;1;1;1;0;1; pettigrew's alive! 
sirius;1;1;0;0;1; and he's right there! 
sirius;1;1;0;0;1; not you! your rat! 
sirius;1;1;0;0;1; twelve years? 
sirius;1;0;1;0;1; curiously long life for a common garden rat! 
sirius;1;1;0;0;1; he's missing a toe, isn't he? 
sirius;1;1;0;0;1; finger! 
sirius;1;1;1;0;1; dirty coward cut it off so everyone would think he was dead! 
sirius;1;0;0;0;1; and then he transformed into a rat! 
sirius;1;1;1;1;1; how dare you speak to harry! 
sirius;1;1;0;0;1; how dare you talk about james in front of him! 
sirius;0;1;1;0;1; i'm gonna died, i'm gonna die rather than betray my friends! 
sirius;1;1;0;0;1; should have realized if voldemort didn't kill you, we would. together! 
sirius;1;1;0;0;1; sorry about the bite. 
sirius;1;1;1;1;1; i reckon that twinges a bit. 
sirius;1;1;0;0;1; i was going for the rat. 
sirius;1;1;1;0;1; normally, i have a very sweet disposition as a dog. 
sirius;1;1;0;1;1; more than once, james suggested that i make the change permanent. 
sirius;1;1;0;0;1; the tail i could live with. 
sirius;1;1;0;0;1; but the fleas, they're murder. 
sirius;1;1;1;0;1; it's beautiful, isn't it? 
sirius;1;1;0;1;1; i'll never forget the first time i walked through those doors. 
sirius;1;1;1;1;1; it'll be nice to do it again as a free man. 
